msgTime,roundNum,role,clkTime,outcome,numOutcome,source,workerid_uniq,gameid,contents,numCleanChars,numRawChars,numCleanWords,numRawWords,condition,clickStatus,clickColH,clickColL,clickColS,clickLocS,clickLocL,alt1Status,alt1ColH,alt1ColL,alt1ColS,alt1LocS,alt1LocL,alt2Status,alt2ColH,alt2ColL,alt2ColS,alt2LocS,alt2LocL,targetD1Diff,targetD2Diff,D1D2Diff
,1,speaker,,true,1,1,20066,11071,Brown,5,5,1,1,split,target,18,50,6,1,1,distr1,164,50,18,2,2,distr2,139,50,32,3,3,15.397419365373215,27.78772563000952,14.396149006451655
,1,speaker,,true,1,1,20008,11072,dark green,10,10,2,2,split,target,146,50,73,1,2,distr1,152,50,92,2,3,distr2,293,50,19,3,1,17.410426024270752,76.95879036348008,101.07896309319577
,1,speaker,,true,1,1,20008,11073,light blue,10,10,2,2,split,target,169,50,28,1,2,distr1,102,50,26,2,1,distr2,254,50,75,3,3,18.539865979863194,50.50909595834546,64.70204899034879
,1,speaker,,true,1,1,20008,11074,dark blue,9,9,2,2,split,target,254,50,83,1,1,distr1,247,50,53,2,3,distr2,146,50,0,3,2,16.06460553742387,58.81218716578244,44.38233474187332
,1,speaker,,true,1,1,20008,11075,hot green,9,9,2,2,split,target,130,50,41,1,1,distr1,124,50,25,2,2,distr2,88,50,20,3,3,14.283667622338974,31.065511221772685,17.447125985857813
,1,speaker,,true,1,1,20008,11076,dark pink,9,9,2,2,far,target,330,50,59,1,3,distr1,323,50,91,2,1,distr2,276,50,73,3,2,23.270504012380343,27.06421757415729,32.04277919544518
,1,speaker,,true,1,1,20008,11077,light blue,10,10,2,2,far,target,195,50,38,1,2,distr1,203,50,10,2,1,distr2,261,50,55,3,3,21.503039991161,35.32162453858456,32.81323660900242
,1,speaker,,true,1,1,20008,11078,purple,6,6,1,1,close,target,254,50,17,1,3,distr1,341,50,21,2,2,distr2,118,50,3,3,1,18.121312838659826,13.470821572262087,14.916866814398393
,1,speaker,,true,1,1,20008,11079,hot orange,10,10,2,2,split,target,15,50,82,1,2,distr1,18,50,71,2,3,distr2,196,50,80,3,1,6.521629974023847,101.9438458299132,99.04109060953002
,1,speaker,,true,1,1,20008,11080,pink,4,4,1,1,split,target,337,50,87,1,1,distr1,347,50,91,2,3,distr2,112,50,3,3,2,8.65234434132524,55.06805671442735,53.554122312040604
,1,speaker,,true,1,1,20067,11081,gray,4,4,1,1,close,target,70,50,1,1,1,distr1,115,50,23,2,2,distr2,183,50,28,3,3,18.35767869989268,19.866000275042545,16.961103139652646
,1,speaker,,true,1,1,20067,11082,purple,6,6,1,1,far,target,259,50,73,1,1,distr1,206,50,70,2,3,distr2,19,50,28,3,2,55.06838493465457,58.65646808405221,74.86828796756564
,1,speaker,,true,1,1,20067,11083,gray-brown,10,10,1,1,close,target,317,50,2,1,2,distr1,250,50,12,2,3,distr2,266,50,30,3,1,9.12201857732408,18.784005069790197,11.902748736529233
,1,speaker,,true,1,1,20067,11084,brown,5,5,1,1,close,target,18,50,26,1,2,distr1,314,50,7,2,1,distr2,104,50,11,3,3,13.799944907911668,17.295923119216372,12.533602806109126
,1,speaker,,true,1,1,20067,11085,green,5,5,1,1,split,target,135,50,18,1,1,distr1,43,50,15,2,3,distr2,227,50,35,3,2,19.84185000772451,28.25804344462872,40.145942118836714
,1,speaker,,true,1,1,20067,11086,yellow,6,6,1,1,split,target,49,50,41,1,2,distr1,77,50,19,2,3,distr2,110,50,52,3,1,18.2587596688992,44.05217209607014,32.91989491325293
,1,speaker,,true,1,1,20067,11087,pale teal,9,9,2,2,close,target,173,50,19,1,1,distr1,217,50,8,2,2,distr2,136,50,25,3,3,8.938217939493539,10.721102120569386,18.164293516924666
,1,speaker,,true,1,1,20067,11088,Neon green,10,10,2,2,split,target,100,50,67,1,3,distr1,112,50,41,2,1,distr2,263,50,72,3,2,11.859018820195846,78.03266514048339,67.69432166924642
,1,speaker,,true,1,1,20067,11089,pale green,10,10,2,2,split,target,150,50,24,1,1,distr1,108,50,3,2,2,distr2,15,50,66,3,3,15.749342479706245,48.07418977246861,36.36035625862132
,1,speaker,,true,1,1,20068,11090,gray,4,4,1,1,split,target,196,50,10,1,1,distr1,345,50,19,2,3,distr2,211,50,90,3,2,17.13923341082802,87.98140809599445,96.22052321083751
,1,speaker,,true,1,1,20068,11091,red,3,3,1,1,close,target,355,50,39,1,3,distr1,290,50,29,2,1,distr2,339,50,7,3,2,19.075518443511392,17.449017097068456,18.218809542584623
,1,speaker,,true,1,1,20068,11092,brownish green,14,14,2,2,close,target,60,50,9,1,3,distr1,29,50,22,2,1,distr2,346,50,12,3,2,7.3482042493569475,7.8899432724944125,10.41921459094674
,1,speaker,,true,1,1,20068,11093,greenish blue,13,13,2,2,close,target,186,50,11,1,2,distr1,127,50,1,2,1,distr2,287,50,12,3,3,6.61556559555016,13.02421751446182,9.436912465370519
,1,speaker,,true,1,1,20068,11094,brownish red,12,12,2,2,close,target,354,50,4,1,2,distr1,221,50,23,2,3,distr2,134,50,16,3,1,19.838521655986163,14.689862803282175,17.863166434712966
,1,speaker,,true,1,1,20068,11095,blue,4,4,1,1,close,target,227,50,22,1,2,distr1,273,50,15,2,1,distr2,152,50,11,3,3,15.314890869950002,15.884233779173035,15.034362079671984
,1,speaker,,true,1,1,20068,11096,yellow,6,6,1,1,far,target,57,50,92,1,3,distr1,129,50,63,2,1,distr2,337,50,74,3,2,82.16021141140214,65.75402434051186,94.26428693547571
,1,speaker,,true,1,1,20068,11097,purple,6,6,1,1,far,target,259,50,30,1,3,distr1,84,50,12,2,1,distr2,339,50,31,3,2,28.07774848437379,25.41053211549052,21.816788008157612
,1,speaker,,true,1,1,20009,11098,mauve,5,5,1,1,far,target,358,50,50,1,2,distr1,111,50,63,2,1,distr2,105,50,20,3,3,63.182869270737505,34.768674675496705,33.00901265494863
,1,speaker,,true,1,1,20009,11099,blue-gray,9,9,1,1,far,target,179,50,16,1,1,distr1,350,50,53,2,3,distr2,34,50,66,3,2,38.55727100868703,48.25788959300333,33.139390844511105
,1,speaker,,true,1,1,20009,11100,pale green,10,10,2,2,close,target,67,50,29,1,1,distr1,43,50,61,2,3,distr2,20,50,51,3,2,19.896986310408824,15.25395364196531,13.49204002513368
,1,speaker,,true,1,1,20009,11101,teal,4,4,1,1,split,target,186,50,49,1,2,distr1,220,50,51,2,3,distr2,47,50,3,3,1,18.49353130669689,39.45408215650611,45.674109120911005
,1,speaker,,true,1,1,20009,11102,light brown,11,11,2,2,split,target,21,50,33,1,2,distr1,28,50,2,2,1,distr2,321,50,45,3,3,18.280405458790213,29.611358776035104,30.59223499811357
,1,speaker,,true,1,1,20009,11103,aqua,4,4,1,1,split,target,193,50,62,1,3,distr1,219,50,64,2,2,distr2,31,50,39,3,1,18.10643481220141,70.45436471848177,77.84167893929352
,1,speaker,,true,1,1,20009,11104,gray,4,4,1,1,far,target,230,50,1,1,3,distr1,311,50,33,2,1,distr2,129,50,38,3,2,25.0117010908823,32.349154925630266,56.33238857678714
,1,speaker,,true,1,1,20057,11105,Mustard,7,7,1,1,far,target,49,50,74,1,1,distr1,89,50,15,2,2,distr2,331,50,85,3,3,40.610892008593375,69.80123080908082,60.08713812075272
,1,speaker,,true,1,1,20057,11106,Brighter green,14,14,2,2,split,target,116,50,32,1,2,distr1,148,50,22,2,1,distr2,236,50,27,3,3,12.952358089484186,34.90479228054138,23.44442145675283
,1,speaker,,true,1,1,20057,11107,Brown,5,5,1,1,far,target,57,50,24,1,3,distr1,156,50,47,2,2,distr2,115,50,22,3,1,47.1773378379544,24.377767313400877,24.682320530153
,1,speaker,,true,1,1,20057,11108,Brighter brown,14,14,2,2,split,target,33,50,31,1,3,distr1,29,50,11,2,1,distr2,124,50,70,3,2,12.960877732551902,74.82566273629163,70.67429392734039
,1,speaker,,true,1,1,20057,11109,Dark gray,9,9,2,2,split,target,263,50,2,1,3,distr1,133,50,11,2,1,distr2,285,50,75,3,2,9.295122338708543,47.94146570184772,56.72165189673286
,1,speaker,,true,1,1,20057,11110,Olive,5,5,1,1,split,target,76,50,18,1,2,distr1,193,50,2,2,1,distr2,153,50,44,3,3,12.77946369141723,36.98882086559559,33.116218063853985
,1,speaker,,true,1,1,20057,11111,Orange rust,11,11,2,2,far,target,36,50,44,1,2,distr1,278,50,29,2,3,distr2,193,50,33,3,1,40.33117259007373,49.24365277445365,31.50238493096969
,1,speaker,,true,1,1,20057,11112,Dull blue,9,9,2,2,close,target,225,50,19,1,3,distr1,258,50,32,2,1,distr2,251,50,20,3,2,12.68019481801336,6.078902305709209,7.711609839821148
,1,speaker,,true,1,1,20069,11113,Grey,4,4,1,1,close,target,222,50,5,1,2,distr1,100,50,6,2,1,distr2,319,50,17,3,3,6.276531234197033,13.625594503501091,15.67253959815334
,1,speaker,,true,1,1,20069,11114,Light Brown,11,11,2,2,split,target,17,50,18,1,3,distr1,84,50,0,2,2,distr2,34,50,78,3,1,10.80875104331307,36.659003261578825,46.322962637261476
,1,speaker,,true,1,1,20069,11115,Red,3,3,1,1,far,target,1,50,46,1,1,distr1,170,50,67,2,2,distr2,236,50,58,3,3,76.04923914268812,72.38338127574946,42.10050146362871
,1,speaker,,true,1,1,20069,11116,muted suede brown,17,17,3,3,close,target,6,50,7,1,2,distr1,3,50,16,2,3,distr2,215,50,10,3,1,5.199482899313455,11.14577984521353,16.016350710680097
,1,speaker,,true,1,1,20069,11117,Olive Green,11,11,2,2,far,target,93,50,8,1,3,distr1,298,50,46,2,2,distr2,182,50,81,3,1,40.60239528493435,75.5357937498689,93.6234736583583
,1,speaker,,true,1,1,20069,11118,More vibrant olive green,24,24,4,4,close,target,111,50,10,1,3,distr1,91,50,2,2,2,distr2,311,50,7,3,1,6.524164208760916,12.925250587724545,6.413452736515701
,1,speaker,,true,1,1,20069,11119,orange,6,6,1,1,far,target,12,50,47,1,2,distr1,286,50,90,2,3,distr2,200,50,90,3,1,55.865330962308605,103.40467425010591,109.03406279140528
,1,speaker,,true,1,1,20069,11120,slightly vibrant purple,23,23,3,3,close,target,310,50,25,1,3,distr1,279,50,8,2,2,distr2,210,50,0,3,1,14.828786196312322,19.26678207460684,5.330102706495263
,1,speaker,,true,1,1,20069,11121,darker violet,13,13,2,2,split,target,253,50,12,1,3,distr1,79,50,12,2,2,distr2,306,50,43,3,1,16.605050980582302,31.066695222688303,38.07628108016166
,1,speaker,,true,1,1,20069,11122,lime green,10,10,2,2,far,target,85,50,69,1,3,distr1,23,50,15,2,2,distr2,43,50,90,3,1,29.72867379312854,32.57505067664395,44.56985092696182
,1,speaker,,true,1,1,20009,11123,mauve,5,5,1,1,close,target,6,50,26,1,1,distr1,54,50,24,2,2,distr2,26,50,42,3,3,11.807505777143344,13.21504594758264,9.529241542982778
,1,speaker,,true,1,1,20009,11124,dandelion,9,9,1,1,split,target,39,50,66,1,1,distr1,55,50,35,2,2,distr2,180,50,30,3,3,16.094309158113152,57.255374043697024,42.69215008065729
,1,speaker,,true,1,1,20009,11125,soft purple,11,11,2,2,far,target,315,50,21,1,1,distr1,51,50,54,2,2,distr2,103,50,65,3,3,39.826333569108186,52.64273377180432,43.95103216805409
,1,speaker,,true,1,1,20009,11126,khaki,5,5,1,1,close,target,44,50,29,1,1,distr1,66,50,3,2,3,distr2,107,50,8,3,2,18.16959314262948,19.898964837312214,5.173860219502661
,1,speaker,,true,1,1,20009,11127,magenta,7,7,1,1,far,target,342,50,91,1,2,distr1,271,50,80,2,3,distr2,3,50,36,3,1,41.27829099459376,40.418901082865844,48.862068601958036
,1,speaker,,true,1,1,20009,11128,gray,4,4,1,1,close,target,121,50,1,1,2,distr1,181,50,28,2,3,distr2,138,50,25,3,1,18.93808816379597,18.68202898622036,11.438042763425695
,1,speaker,,true,1,1,20009,11129,gray,4,4,1,1,far,target,223,50,2,1,3,distr1,74,50,60,2,2,distr2,8,50,90,3,1,36.41840948969654,49.06704676291588,33.07650645698378
,1,speaker,,true,1,1,20009,11130,salmon,6,6,1,1,far,target,355,50,48,1,1,distr1,320,50,4,2,3,distr2,294,50,51,3,2,23.718872615643555,27.22391634782063,35.42397939132476
,1,speaker,,true,1,1,20009,11131,blue-gray,9,9,1,1,close,target,192,50,17,1,1,distr1,293,50,14,2,3,distr2,73,50,13,3,2,18.490349786377333,18.297803628635968,17.20572750789075
,1,speaker,,true,1,1,20008,11132,purple,6,6,1,1,far,target,347,50,16,1,1,distr1,200,50,72,2,2,distr2,137,50,87,3,3,70.38605618284778,93.97246439252504,43.48042079040327
,1,speaker,,true,1,1,20008,11133,light blue,10,10,2,2,split,target,223,50,90,1,1,distr1,230,50,70,2,2,distr2,17,50,26,3,3,18.87712837545164,103.21344622742352,80.13926643805588
,1,speaker,,true,1,1,20008,11134,purple,6,6,1,1,far,target,323,50,24,1,2,distr1,243,50,79,2,3,distr2,338,50,76,3,1,79.65484058897961,30.137206871580858,86.8978077259107
,1,speaker,,true,1,1,20008,11135,yello,5,5,1,1,split,target,67,50,69,1,3,distr1,72,50,65,2,1,distr2,150,50,15,3,2,5.982389062766585,45.367642815356646,40.43113528997204
,1,speaker,,true,1,1,20008,11136,dark purple,11,11,2,2,close,target,274,50,17,1,3,distr1,291,50,17,2,1,distr2,275,50,5,3,2,5.348964722693816,7.831783286936897,9.942587737815641
,1,speaker,,true,1,1,20008,11137,grey,4,4,1,1,split,target,347,50,0,1,3,distr1,328,50,10,2,1,distr2,191,50,62,3,2,6.738409312358018,51.409828630172306,55.99964335790629
,1,speaker,,true,1,1,20008,11138,tan green,9,9,2,2,split,target,62,50,56,1,1,distr1,60,50,66,2,2,distr2,293,50,14,3,3,6.431257250058343,43.097402241252745,48.71974535716228
,1,speaker,,true,1,1,20008,11139,tan,3,3,1,1,close,target,51,50,45,1,1,distr1,6,50,59,2,3,distr2,27,50,24,3,2,19.475605872205303,17.724030490515872,18.807103265945734
,1,speaker,,true,1,1,20044,11140,stone gray,10,10,2,2,split,target,355,50,0,1,2,distr1,255,50,8,2,1,distr2,144,50,80,3,3,5.676357525731842,76.66847613479759,76.79194280669141
,1,speaker,,true,1,1,20044,11141,puke green,10,10,2,2,close,target,88,50,22,1,1,distr1,32,50,9,2,3,distr2,128,50,9,3,2,10.971022733979053,10.593812993088497,10.80966960585402
,1,speaker,,true,1,1,20044,11142,dark grey,9,9,2,2,close,target,297,50,3,1,1,distr1,231,50,12,2,3,distr2,133,50,20,3,2,10.13642580150058,18.390975395544576,16.818088306298474
,1,speaker,,true,1,1,20044,11143,grayish green,13,13,2,2,split,target,68,50,19,1,3,distr1,319,50,9,2,1,distr2,354,50,62,3,2,15.816183750744012,30.864321620083466,27.928077963661
,1,speaker,,true,1,1,20044,11144,tan yellow,10,10,2,2,close,target,53,50,67,1,1,distr1,27,50,53,2,2,distr2,25,50,70,3,3,14.894002368728106,10.945903474047187,9.258894419407078
,1,speaker,,true,1,1,20044,11145,purple gray,11,11,2,2,close,target,290,50,10,1,2,distr1,158,50,7,2,3,distr2,102,50,11,3,1,11.435002160178534,14.783951655315265,5.618088554795642
,1,speaker,,true,1,1,20070,11146,Dark Grape,10,10,2,2,far,target,269,50,9,1,3,distr1,173,50,76,2,1,distr2,41,50,30,3,2,69.04797182291829,24.84831194373351,80.1627439564073
,1,speaker,,true,1,1,20070,11147,Medium Gray,11,11,2,2,close,target,180,50,4,1,1,distr1,277,50,27,2,3,distr2,275,50,13,3,2,18.57150792249048,9.229015048618546,9.370330689796953
,1,speaker,,true,1,1,20070,11148,Burnt Yellow,12,12,2,2,split,target,37,50,64,1,3,distr1,67,50,35,2,1,distr2,209,50,31,3,2,17.783812912740913,60.648791273876455,45.47480501628459
,1,speaker,,true,1,1,20070,11149,Trunk Brown,11,11,2,2,split,target,19,50,35,1,3,distr1,82,50,21,2,2,distr2,105,50,62,3,1,16.09641697111792,44.49860179785464,30.74815381400321
,1,speaker,,true,1,1,20070,11150,Dark Gray,9,9,2,2,split,target,242,50,7,1,3,distr1,302,50,0,2,2,distr2,241,50,61,3,1,5.997651569293518,54.954312618692896,60.467211482543796
,1,speaker,,true,1,1,20070,11151,Sky Red,7,7,2,2,far,target,351,50,53,1,2,distr1,39,50,80,2,3,distr2,195,50,79,3,1,39.583627904181306,90.16583730514448,103.32006392906307
,1,speaker,,true,1,1,20070,11152,Greenish Brown,14,14,2,2,split,target,62,50,6,1,3,distr1,218,50,15,2,2,distr2,303,50,56,3,1,15.98352792009442,44.549177518085976,45.595415121572245
,1,speaker,,true,1,1,20070,11153,Leaf Green,10,10,2,2,close,target,101,50,40,1,1,distr1,92,50,16,2,2,distr2,121,50,8,3,3,15.354193377183375,18.160443984858727,6.4985098451961525
,1,speaker,,true,1,1,20070,11154,Hot Pink,8,8,2,2,far,target,333,50,81,1,3,distr1,277,50,62,2,2,distr2,130,50,77,3,1,29.728517814542432,111.94282681488426,102.46027283445456
,1,speaker,,true,1,1,20070,11155,Light Green,11,11,2,2,far,target,79,50,46,1,1,distr1,215,50,46,2,3,distr2,358,50,34,3,2,59.28517074066421,27.22740908887885,52.68111008239303
,1,speaker,,true,1,1,20071,11156,LIght green,11,11,2,2,far,target,164,50,86,1,1,distr1,307,50,49,2,2,distr2,265,50,92,3,3,103.7602313459957,101.20776080827804,40.74659537546
,1,speaker,,true,1,1,20071,11157,Gray,4,4,1,1,far,target,291,50,1,1,2,distr1,2,50,41,2,1,distr2,291,50,38,3,3,22.29134894655361,27.397872066840574,26.094430969202577
,1,speaker,,true,1,1,20071,11158,Claret,6,6,1,1,close,target,321,50,43,1,2,distr1,313,50,32,2,1,distr2,288,50,48,3,3,6.246634364839302,11.746736883313439,13.211414718074346
,1,speaker,,true,1,1,20071,11159,Maroon,6,6,1,1,far,target,335,50,37,1,3,distr1,26,50,37,2,1,distr2,183,50,92,3,2,22.91963866759989,102.64946761766852,102.9553471411728
,1,speaker,,true,1,1,20071,11160,Dark green,10,10,2,2,split,target,123,50,9,1,1,distr1,143,50,24,2,2,distr2,291,50,27,3,3,10.966101252878614,27.735947665534024,36.90252739802093
,1,speaker,,true,1,1,20071,11161,Dark gray,9,9,2,2,close,target,135,50,1,1,1,distr1,285,50,7,2,2,distr2,130,50,9,3,3,5.6237938197454165,6.474941241347129,11.880821036513714
,1,speaker,,true,1,1,20071,11162,Red,3,3,1,1,far,target,10,50,91,1,1,distr1,334,50,26,2,3,distr2,105,50,67,3,2,41.60797763983857,63.10695271005728,54.85026071598676
,1,speaker,,true,1,1,20071,11163,Maroon,6,6,1,1,far,target,319,50,43,1,1,distr1,126,50,85,2,2,distr2,238,50,37,3,3,108.54026058239178,46.10548089553953,84.7121305696203
,1,speaker,,true,1,1,20071,11164,Teal,4,4,1,1,split,target,184,50,73,1,1,distr1,185,50,62,2,3,distr2,133,50,32,3,2,12.676396506247627,49.48445514082217,35.786967961393685
,1,speaker,,true,1,1,20001,11165,Purplish grey,13,13,2,2,split,target,241,50,8,1,3,distr1,73,50,0,2,1,distr2,31,50,55,3,2,6.984111505286973,40.195693204435614,33.65151428823761
,1,speaker,,true,1,1,20001,11166,Mustard yellow,14,14,2,2,split,target,49,50,49,1,3,distr1,40,50,44,2,2,distr2,243,50,14,3,1,5.150459811089999,45.50505001863759,40.715902313571604
,1,speaker,,true,1,1,20001,11167,Light purple,12,12,2,2,close,target,297,50,21,1,3,distr1,9,50,21,2,2,distr2,1,50,35,3,1,15.992267346423711,17.192924187866613,8.054429987258429
,1,speaker,,true,1,1,20001,11168,Plain grey,10,10,2,2,far,target,141,50,0,1,3,distr1,282,50,87,2,2,distr2,183,50,55,3,1,53.86201440933929,43.76976981078699,78.8694245093545
,1,speaker,,true,1,1,20001,11169,Pale purple,11,11,2,2,close,target,255,50,15,1,3,distr1,178,50,11,2,2,distr2,37,50,7,3,1,10.473271807225744,15.119812187034588,11.409809631953786
,1,speaker,,true,1,1,20001,11170,Bright Purple,13,13,2,2,far,target,270,50,48,1,1,distr1,114,50,8,2,2,distr2,20,50,69,3,3,35.686287430984656,57.8760950559801,39.809941610064016
,1,speaker,,true,1,1,20001,11171,bright green,12,12,2,2,far,target,125,50,55,1,1,distr1,353,50,33,2,3,distr2,331,50,92,3,2,64.58583391173684,100.94815498809916,43.96115670315236
,1,speaker,,true,1,1,20001,11172,Light purple,12,12,2,2,far,target,303,50,26,1,3,distr1,105,50,80,2,2,distr2,95,50,4,3,1,67.90703987637168,23.426002174809284,44.69845698015118
,1,speaker,,true,1,1,20026,11173,Light tan,9,9,2,2,far,target,41,50,40,1,1,distr1,206,50,48,2,2,distr2,248,50,91,3,3,61.604643139361286,99.35482701279051,49.38670876951094
,1,speaker,,true,1,1,20026,11174,Dark yellowish-green,20,20,2,2,split,target,83,50,68,1,1,distr1,87,50,81,2,3,distr2,212,50,65,3,2,5.75822414612141,81.02851751098743,81.32951785885749
,1,speaker,,true,1,1,20026,11175,Hot pink,8,8,2,2,far,target,319,50,90,1,1,distr1,216,50,3,2,2,distr2,222,50,28,3,3,61.02084006023803,65.96422713401859,20.25874837841421
,1,speaker,,true,1,1,20026,11176,Light blue,10,10,2,2,far,target,231,50,28,1,1,distr1,333,50,53,2,3,distr2,68,50,82,3,2,44.05930127388608,70.04875774119928,56.69433235036879
,1,speaker,,true,1,1,20026,11177,Grayish purple,14,14,2,2,far,target,305,50,10,1,1,distr1,171,50,72,2,2,distr2,64,50,35,3,3,68.31806508296721,28.05249389659733,76.43219243323927
,1,speaker,,true,1,1,20026,11178,Blue green,10,10,2,2,close,target,169,50,21,1,3,distr1,332,50,2,2,2,distr2,109,50,17,3,1,15.446157223871586,11.430081838942973,13.515422383457372
,1,speaker,,true,1,1,20026,11179,Light brownish red,18,18,3,3,split,target,358,50,14,1,2,distr1,40,50,15,2,1,distr2,284,50,40,3,3,6.959635691273682,24.989575726604052,32.001829903221434
,1,speaker,,true,1,1,20026,11180,Cyan,4,4,1,1,far,target,176,50,78,1,2,distr1,159,50,47,2,1,distr2,228,50,74,3,3,39.91395475582567,38.7858978989971,55.19066540547324
,1,speaker,,true,1,1,20026,11181,Mustard yellow,14,14,2,2,far,target,74,50,52,1,1,distr1,345,50,29,2,2,distr2,126,50,44,3,3,32.93073492318756,46.03351769948733,53.60952655171072
,1,speaker,,true,1,1,20003,11182,gray,4,4,1,1,close,target,215,50,3,1,3,distr1,333,50,17,2,1,distr2,259,50,18,3,2,12.084403111479554,10.788642108549258,14.801582210368151
,1,speaker,,true,1,1,20003,11183,blue,4,4,1,1,far,target,204,50,58,1,3,distr1,284,50,26,2,2,distr2,109,50,52,3,1,52.60339068900721,47.93171831120343,53.65282330457683
,1,speaker,,true,1,1,20003,11184,purple,6,6,1,1,close,target,299,50,11,1,1,distr1,334,50,45,2,2,distr2,323,50,33,3,3,19.41490855368052,13.703670746483967,6.265218894306392
,1,speaker,,true,1,1,20003,11185,light green,11,11,2,2,close,target,105,50,36,1,3,distr1,161,50,11,2,2,distr2,153,50,30,3,1,19.373282310942237,16.498627930389038,14.811963670324758
,1,speaker,,true,1,1,20003,11186,light blue,10,10,2,2,split,target,191,50,79,1,2,distr1,216,50,75,2,3,distr2,133,50,84,3,1,19.480766056066066,38.670984617639256,56.10718098983487
,1,speaker,,true,1,1,20003,11187,brown gray,10,10,2,2,close,target,39,50,5,1,2,distr1,142,50,14,2,1,distr2,79,50,18,3,3,12.190844596309311,8.942947470415756,13.844533615111553
,1,speaker,,true,1,1,20003,11188,lime green,10,10,2,2,split,target,86,50,78,1,3,distr1,70,50,63,2,2,distr2,155,50,39,3,1,15.888204897021625,44.11710119678386,53.0047815809766
,1,speaker,,true,1,1,20003,11189,dark blue,9,9,2,2,far,target,238,50,60,1,2,distr1,55,50,38,2,1,distr2,26,50,3,3,3,85.30637898312018,61.69724423397684,26.288466970956932
,1,speaker,,true,1,1,20003,11190,yellow,6,6,1,1,split,target,68,50,91,1,2,distr1,31,50,73,2,1,distr2,250,50,20,3,3,14.625748344562473,65.49700676163556,57.1440612110105
,1,speaker,,true,1,1,20072,11191,blue gray,9,9,2,2,split,target,184,50,16,1,3,distr1,56,50,2,2,1,distr2,92,50,35,3,2,11.805470503705521,22.99724577328461,19.14831991566981
,1,speaker,,true,1,1,20072,11192,green gray,10,10,2,2,close,target,77,50,9,1,1,distr1,36,50,33,2,2,distr2,1,50,11,3,3,16.90051239047524,7.0594750526366346,16.944659336727927
,1,speaker,,true,1,1,20072,11193,purple,6,6,1,1,split,target,250,50,10,1,3,distr1,123,50,19,2,1,distr2,89,50,71,3,2,19.258099828367122,41.49740177517667,27.20196851500285
,1,speaker,,true,1,1,20072,11194,purple,6,6,1,1,close,target,255,50,22,1,3,distr1,224,50,11,2,2,distr2,189,50,5,3,1,9.239909249415524,14.391869463686627,6.004042994297311
,1,speaker,,true,1,1,20072,11195,dark green,10,10,2,2,split,target,90,50,58,1,3,distr1,67,50,44,2,1,distr2,137,50,77,3,2,18.24002977689157,69.34322599090416,80.97655119451255
,1,speaker,,true,1,1,20072,11196,brown purple,12,12,2,2,close,target,331,50,9,1,3,distr1,150,50,1,2,1,distr2,33,50,17,3,2,6.6209726820174035,9.99068506695536,11.656270798179856
,1,speaker,,true,1,1,20072,11197,green,5,5,1,1,far,target,116,50,78,1,1,distr1,64,50,83,2,3,distr2,233,50,50,3,2,80.80253619512094,68.41355042596284,93.16899797715223
,1,speaker,,true,1,1,20072,11198,green gray,10,10,2,2,close,target,108,50,8,1,3,distr1,156,50,28,2,1,distr2,252,50,6,3,2,16.353640765198808,8.89666530087414,19.800584027125414
,1,speaker,,true,1,1,20072,11199,yellow,6,6,1,1,close,target,57,50,54,1,3,distr1,40,50,47,2,2,distr2,73,50,42,3,1,8.172028176012416,13.997210196782332,11.268097029700591
,1,speaker,,true,1,1,20064,11200,light green,11,11,2,2,close,target,128,50,24,1,3,distr1,193,50,18,2,1,distr2,221,50,6,3,2,15.526298039957215,19.335025343077408,8.24756666140676
,1,speaker,,true,1,1,20064,11201,purple,6,6,1,1,close,target,316,50,37,1,1,distr1,348,50,24,2,2,distr2,358,50,42,3,3,16.13110290409417,17.958739427385144,10.250555849398255
,1,speaker,,true,1,1,20064,11202,blue,4,4,1,1,far,target,208,50,69,1,3,distr1,173,50,76,2,2,distr2,38,50,4,3,1,22.61200690677281,63.450995345432965,70.2361903978343
,1,speaker,,true,1,1,20064,11203,grey,4,4,1,1,split,target,47,50,3,1,3,distr1,264,50,15,2,1,distr2,201,50,55,3,2,11.728442583779163,46.31230002460806,41.77806472486053
,1,speaker,,true,1,1,20064,11204,grey,4,4,1,1,split,target,256,50,3,1,1,distr1,333,50,21,2,3,distr2,118,50,83,3,2,13.295149287838626,79.8122237863267,89.28656879492313
,1,speaker,,true,1,1,20064,11205,grey,4,4,1,1,far,target,354,50,5,1,2,distr1,106,50,82,2,3,distr2,297,50,60,3,1,51.34923878340968,43.29244147673639,94.14953411904214
,1,speaker,,true,1,1,20064,11206,orange,6,6,1,1,far,target,39,50,69,1,2,distr1,145,50,17,2,1,distr2,228,50,67,3,3,47.755036134051,99.36860864467472,59.94790043039799
,1,speaker,,true,1,1,20073,11207,Dark purple,11,11,2,2,close,target,287,50,88,1,1,distr1,300,50,86,2,3,distr2,320,50,81,3,2,13.34167125349535,15.139798109996786,9.205623304468984
,1,speaker,,true,1,1,20073,11208,Green,5,5,1,1,far,target,159,50,80,1,1,distr1,253,50,28,2,2,distr2,344,50,92,3,3,73.45955760912244,108.27457661127434,54.33875059934406
,1,speaker,,true,1,1,20073,11209,Forest green,12,12,2,2,split,target,163,50,49,1,2,distr1,184,50,39,2,1,distr2,175,50,79,3,3,12.829012639795476,37.32222856200161,50.62048027785379
